"Geneid","GeneName","NewName","9_SC1","10_Ssh1","11_SC2","12_Ssh2"
"ENSG00000161914","ZNF653","ENSG00000161914_ZNF653",106,79,82,77
"ENSG00000161920","MED11","ENSG00000161920_MED11",526,364,291,386
"ENSG00000161921","CXCL16","ENSG00000161921_CXCL16",1002,1059,607,1392
"ENSG00000161956","SENP3","ENSG00000161956_SENP3",648,336,353,458
"ENSG00000161958","FGF11","ENSG00000161958_FGF11",50,26,24,24
"ENSG00000161960","EIF4A1","ENSG00000161960_EIF4A1",134,59,70,73
"ENSG00000161970","RPL26","ENSG00000161970_RPL26",755,487,471,602
"ENSG00000161980","POLR3K","ENSG00000161980_POLR3K",800,316,428,542
"ENSG00000161981","SNRNP25","ENSG00000161981_SNRNP25",1866,621,782,756
"ENSG00000161996","WDR90","ENSG00000161996_WDR90",1585,631,860,362
"ENSG00000161999","JMJD8","ENSG00000161999_JMJD8",922,644,624,500
"ENSG00000162004","CCDC78","ENSG00000162004_CCDC78",48,39,44,27
"ENSG00000162032","SPSB3","ENSG00000162032_SPSB3",710,677,568,626
"ENSG00000162062","TEDC2","ENSG00000162062_TEDC2",666,227,354,251
"ENSG00000162063","CCNF","ENSG00000162063_CCNF",3998,646,1112,932
"ENSG00000162065","TBC1D24","ENSG00000162065_TBC1D24",814,473,428,431
"ENSG00000162066","AMDHD2","ENSG00000162066_AMDHD2",783,465,357,385
"ENSG00000162069","BICDL2","ENSG00000162069_BICDL2",180,202,144,114
"ENSG00000162073","PAQR4","ENSG00000162073_PAQR4",2768,2034,1678,1689
"ENSG00000162076","FLYWCH2","ENSG00000162076_FLYWCH2",995,1159,677,867
"ENSG00000162086","ZNF75A","ENSG00000162086_ZNF75A",387,194,172,130
"ENSG00000162104","ADCY9","ENSG00000162104_ADCY9",937,901,607,1135
"ENSG00000162129","CLPB","ENSG00000162129_CLPB",1459,1027,926,1158
"ENSG00000162139","NEU3","ENSG00000162139_NEU3",1114,457,527,794
"ENSG00000162144","CYB561A3","ENSG00000162144_CYB561A3",1462,1289,704,982
"ENSG00000162148","PPP1R32","ENSG00000162148_PPP1R32",16,22,43,26
"ENSG00000162191","UBXN1","ENSG00000162191_UBXN1",1838,1441,1372,1571
"ENSG00000162194","LBHD1","ENSG00000162194_LBHD1",104,94,39,82
"ENSG00000162222","TTC9C","ENSG00000162222_TTC9C",692,422,371,495
"ENSG00000162227","TAF6L","ENSG00000162227_TAF6L",752,488,409,418
"ENSG00000162231","NXF1","ENSG00000162231_NXF1",2614,1350,1729,1702
"ENSG00000162236","STX5","ENSG00000162236_STX5",1003,641,787,798
"ENSG00000162244","RPL29","ENSG00000162244_RPL29",19706,14271,12888,15177
"ENSG00000162298","SYVN1","ENSG00000162298_SYVN1",2260,1978,2714,2904
"ENSG00000162300","ZFPL1","ENSG00000162300_ZFPL1",714,625,598,657
"ENSG00000162302","RPS6KA4","ENSG00000162302_RPS6KA4",3073,1801,2005,2079
"ENSG00000162337","LRP5","ENSG00000162337_LRP5",2344,1749,1397,1701
"ENSG00000162341","TPCN2","ENSG00000162341_TPCN2",221,139,150,75
"ENSG00000162344","FGF19","ENSG00000162344_FGF19",6,24,30,68
"ENSG00000162368","CMPK1","ENSG00000162368_CMPK1",4182,2393,2164,2910
"ENSG00000162377","COA7","ENSG00000162377_COA7",1560,704,763,977
"ENSG00000162378","ZYG11B","ENSG00000162378_ZYG11B",1188,964,599,1136
"ENSG00000162384","CZIB","ENSG00000162384_CZIB",1269,1056,800,1066
"ENSG00000162385","MAGOH","ENSG00000162385_MAGOH",1448,657,969,1026
"ENSG00000162390","ACOT11","ENSG00000162390_ACOT11",373,481,324,365
"ENSG00000162396","PARS2","ENSG00000162396_PARS2",318,404,213,478
"ENSG00000162402","USP24","ENSG00000162402_USP24",3262,2014,1934,3053
"ENSG00000162407","PLPP3","ENSG00000162407_PLPP3",172,87,70,174
"ENSG00000162408","NOL9","ENSG00000162408_NOL9",831,428,465,518
"ENSG00000162413","KLHL21","ENSG00000162413_KLHL21",1912,1217,978,1339
"ENSG00000162419","GMEB1","ENSG00000162419_GMEB1",513,350,342,464
"ENSG00000162426","SLC45A1","ENSG00000162426_SLC45A1",44,154,38,187
"ENSG00000162430","SELENON","ENSG00000162430_SELENON",4785,4461,2459,5253
"ENSG00000162433","AK4","ENSG00000162433_AK4",1569,1096,711,1064
"ENSG00000162434","JAK1","ENSG00000162434_JAK1",2583,2008,1524,2592
"ENSG00000162437","RAVER2","ENSG00000162437_RAVER2",807,706,352,766
"ENSG00000162441","LZIC","ENSG00000162441_LZIC",1286,806,733,958
"ENSG00000162444","RBP7","ENSG00000162444_RBP7",46,151,52,166
"ENSG00000162458","FBLIM1","ENSG00000162458_FBLIM1",1798,3320,1966,2741
"ENSG00000162461","SLC25A34","ENSG00000162461_SLC25A34",28,31,13,59
"ENSG00000162493","PDPN","ENSG00000162493_PDPN",1094,989,639,1028
"ENSG00000162496","DHRS3","ENSG00000162496_DHRS3",102,81,4,9
"ENSG00000162511","LAPTM5","ENSG00000162511_LAPTM5",17,95,13,137
"ENSG00000162512","SDC3","ENSG00000162512_SDC3",2238,3240,1431,2664
"ENSG00000162517","PEF1","ENSG00000162517_PEF1",3458,2121,1899,2295
"ENSG00000162520","SYNC","ENSG00000162520_SYNC",137,334,97,172
"ENSG00000162521","RBBP4","ENSG00000162521_RBBP4",5443,3130,3054,3661
"ENSG00000162522","KIAA1522","ENSG00000162522_KIAA1522",5080,5935,2546,5498
"ENSG00000162542","TMCO4","ENSG00000162542_TMCO4",550,383,326,452
"ENSG00000162545","CAMK2N1","ENSG00000162545_CAMK2N1",8232,4656,2370,3322
"ENSG00000162552","WNT4","ENSG00000162552_WNT4",59,201,32,97
"ENSG00000162572","SCNN1D","ENSG00000162572_SCNN1D",14,74,9,24
"ENSG00000162576","MXRA8","ENSG00000162576_MXRA8",25,42,15,92
"ENSG00000162585","FAAP20","ENSG00000162585_FAAP20",325,433,259,248
"ENSG00000162591","MEGF6","ENSG00000162591_MEGF6",25,199,14,10
"ENSG00000162599","NFIA","ENSG00000162599_NFIA",951,404,354,468
"ENSG00000162600","OMA1","ENSG00000162600_OMA1",277,173,110,158
"ENSG00000162601","MYSM1","ENSG00000162601_MYSM1",1106,617,499,662
"ENSG00000162604","TM2D1","ENSG00000162604_TM2D1",349,432,267,512
"ENSG00000162607","USP1","ENSG00000162607_USP1",3087,1182,1430,1718
"ENSG00000162613","FUBP1","ENSG00000162613_FUBP1",3042,987,1483,1431
"ENSG00000162614","NEXN","ENSG00000162614_NEXN",36,49,10,73
"ENSG00000162616","DNAJB4","ENSG00000162616_DNAJB4",509,310,216,472
"ENSG00000162620","LRRIQ3","ENSG00000162620_LRRIQ3",30,19,10,13
"ENSG00000162623","TYW3","ENSG00000162623_TYW3",1331,694,673,1017
"ENSG00000162627","SNX7","ENSG00000162627_SNX7",721,566,461,541
"ENSG00000162631","NTNG1","ENSG00000162631_NTNG1",398,220,352,471
"ENSG00000162636","FAM102B","ENSG00000162636_FAM102B",337,259,153,370
"ENSG00000162639","HENMT1","ENSG00000162639_HENMT1",397,176,211,186
"ENSG00000162642","C1orf52","ENSG00000162642_C1orf52",542,352,357,535
"ENSG00000162643","WDR63","ENSG00000162643_WDR63",28,20,17,12
"ENSG00000162645","GBP2","ENSG00000162645_GBP2",213,484,77,260
"ENSG00000162650","ATXN7L2","ENSG00000162650_ATXN7L2",471,329,264,340
"ENSG00000162664","ZNF326","ENSG00000162664_ZNF326",1010,379,398,585
"ENSG00000162688","AGL","ENSG00000162688_AGL",724,602,356,584
"ENSG00000162694","EXTL2","ENSG00000162694_EXTL2",944,534,442,612
"ENSG00000162695","SLC30A7","ENSG00000162695_SLC30A7",827,407,409,453
"ENSG00000162702","ZNF281","ENSG00000162702_ZNF281",908,776,611,1010
"ENSG00000162704","ARPC5","ENSG00000162704_ARPC5",3891,2513,1990,2961
"ENSG00000162711","NLRP3","ENSG00000162711_NLRP3",21,7,57,43
"ENSG00000162714","ZNF496","ENSG00000162714_ZNF496",918,713,749,1210
"ENSG00000162722","TRIM58","ENSG00000162722_TRIM58",108,83,82,242
"ENSG00000162729","IGSF8","ENSG00000162729_IGSF8",1017,1738,1024,1931
"ENSG00000162733","DDR2","ENSG00000162733_DDR2",15,9,13,25
"ENSG00000162734","PEA15","ENSG00000162734_PEA15",4159,3134,3051,5247
"ENSG00000162735","PEX19","ENSG00000162735_PEX19",1287,1173,783,1385
"ENSG00000162736","NCSTN","ENSG00000162736_NCSTN",3613,2732,2016,3190
"ENSG00000162738","VANGL2","ENSG00000162738_VANGL2",353,485,190,544
"ENSG00000162755","KLHDC9","ENSG00000162755_KLHDC9",50,59,32,55
"ENSG00000162757","C1orf74","ENSG00000162757_C1orf74",249,177,167,209
"ENSG00000162769","FLVCR1","ENSG00000162769_FLVCR1",675,269,340,296
"ENSG00000162772","ATF3","ENSG00000162772_ATF3",101,59,101,543
"ENSG00000162775","RBM15","ENSG00000162775_RBM15",473,373,324,598
"ENSG00000162777","DENND2D","ENSG00000162777_DENND2D",146,174,88,166
"ENSG00000162783","IER5","ENSG00000162783_IER5",1867,1581,1898,3093
"ENSG00000162804","SNED1","ENSG00000162804_SNED1",15,14,13,44
"ENSG00000162813","BPNT1","ENSG00000162813_BPNT1",1095,788,671,1014
"ENSG00000162814","SPATA17","ENSG00000162814_SPATA17",70,80,31,49
"ENSG00000162817","C1orf115","ENSG00000162817_C1orf115",321,485,241,645
"ENSG00000162819","BROX","ENSG00000162819_BROX",1237,684,558,731
"ENSG00000162825","NBPF20","ENSG00000162825_NBPF20",143,130,127,140
"ENSG00000162836","ACP6","ENSG00000162836_ACP6",418,367,241,357
"ENSG00000162840","MT2P1","ENSG00000162840_MT2P1",125,66,204,157
"ENSG00000162849","KIF26B","ENSG00000162849_KIF26B",51,56,20,20
"ENSG00000162851","TFB2M","ENSG00000162851_TFB2M",592,310,354,453
"ENSG00000162852","CNST","ENSG00000162852_CNST",572,326,287,526
"ENSG00000162869","PPP1R21","ENSG00000162869_PPP1R21",560,414,268,445
"ENSG00000162885","B3GALNT2","ENSG00000162885_B3GALNT2",1616,1028,804,1248
"ENSG00000162889","MAPKAPK2","ENSG00000162889_MAPKAPK2",3866,3102,2686,4392
"ENSG00000162891","IL20","ENSG00000162891_IL20",23,22,32,182
"ENSG00000162892","IL24","ENSG00000162892_IL24",27,26,158,592
"ENSG00000162894","FCMR","ENSG00000162894_FCMR",182,97,100,163
"ENSG00000162909","CAPN2","ENSG00000162909_CAPN2",5572,3841,4164,5131
"ENSG00000162910","MRPL55","ENSG00000162910_MRPL55",979,741,566,689
"ENSG00000162923","WDR26","ENSG00000162923_WDR26",5429,4675,3298,5605
"ENSG00000162924","REL","ENSG00000162924_REL",217,116,55,109
"ENSG00000162927","PUS10","ENSG00000162927_PUS10",103,59,38,71
"ENSG00000162928","PEX13","ENSG00000162928_PEX13",740,763,411,704
"ENSG00000162929","KIAA1841","ENSG00000162929_KIAA1841",243,144,123,166
"ENSG00000162931","TRIM17","ENSG00000162931_TRIM17",77,109,65,89
"ENSG00000162959","MEMO1","ENSG00000162959_MEMO1",29,23,15,11
"ENSG00000162961","DPY30","ENSG00000162961_DPY30",1790,1226,1070,1402
"ENSG00000162971","TYW5","ENSG00000162971_TYW5",420,265,252,277
"ENSG00000162972","MAIP1","ENSG00000162972_MAIP1",459,287,333,365
"ENSG00000162976","PQLC3","ENSG00000162976_PQLC3",321,409,226,402
"ENSG00000162980","ARL5A","ENSG00000162980_ARL5A",628,321,258,439
"ENSG00000162981","LRATD1","ENSG00000162981_LRATD1",199,127,113,243
"ENSG00000162994","CLHC1","ENSG00000162994_CLHC1",138,125,64,87
"ENSG00000162999","DUSP19","ENSG00000162999_DUSP19",49,42,18,35
"ENSG00000163001","CFAP36","ENSG00000163001_CFAP36",1249,1022,826,1363
"ENSG00000163002","NUP35","ENSG00000163002_NUP35",1269,392,508,644
"ENSG00000163006","CCDC138","ENSG00000163006_CCDC138",424,166,214,248
"ENSG00000163013","FBXO41","ENSG00000163013_FBXO41",827,655,451,731
"ENSG00000163026","WDCP","ENSG00000163026_WDCP",789,363,404,523
"ENSG00000163029","SMC6","ENSG00000163029_SMC6",2527,999,1203,1217
"ENSG00000163032","VSNL1","ENSG00000163032_VSNL1",242,226,108,213
"ENSG00000163040","CCDC74A","ENSG00000163040_CCDC74A",142,178,62,120
"ENSG00000163041","H3F3A","ENSG00000163041_H3F3A",6310,3598,3934,3812
"ENSG00000163050","COQ8A","ENSG00000163050_COQ8A",856,436,548,703
"ENSG00000163053","SLC16A14","ENSG00000163053_SLC16A14",261,186,122,296
"ENSG00000163064","EN1","ENSG00000163064_EN1",66,123,62,123
"ENSG00000163069","SGCB","ENSG00000163069_SGCB",958,681,543,810
"ENSG00000163071","SPATA18","ENSG00000163071_SPATA18",162,230,109,152
"ENSG00000163083","INHBB","ENSG00000163083_INHBB",49,297,43,385
"ENSG00000163093","BBS5","ENSG00000163093_BBS5",182,147,124,160
"ENSG00000163104","SMARCAD1","ENSG00000163104_SMARCAD1",1296,632,731,771
"ENSG00000163110","PDLIM5","ENSG00000163110_PDLIM5",1077,912,752,1445
"ENSG00000163125","RPRD2","ENSG00000163125_RPRD2",2065,1353,1060,1476
"ENSG00000163132","MSX1","ENSG00000163132_MSX1",136,146,158,259
"ENSG00000163138","PACRGL","ENSG00000163138_PACRGL",476,250,264,334
"ENSG00000163141","BNIPL","ENSG00000163141_BNIPL",53,84,28,78
"ENSG00000163155","LYSMD1","ENSG00000163155_LYSMD1",311,281,191,306
"ENSG00000163156","SCNM1","ENSG00000163156_SCNM1",1103,831,718,1031
"ENSG00000163159","VPS72","ENSG00000163159_VPS72",1607,1101,1103,1475
"ENSG00000163161","ERCC3","ENSG00000163161_ERCC3",2386,1540,1456,2203
"ENSG00000163162","RNF149","ENSG00000163162_RNF149",1601,1274,963,1339
"ENSG00000163166","IWS1","ENSG00000163166_IWS1",2987,1838,1716,2735
"ENSG00000163170","BOLA3","ENSG00000163170_BOLA3",1165,562,640,768
"ENSG00000163171","CDC42EP3","ENSG00000163171_CDC42EP3",1135,827,902,1241
"ENSG00000163191","S100A11","ENSG00000163191_S100A11",22548,17357,16404,22558
"ENSG00000163214","DHX57","ENSG00000163214_DHX57",1563,677,785,799
"ENSG00000163220","S100A9","ENSG00000163220_S100A9",1622,2008,849,3175
"ENSG00000163235","TGFA","ENSG00000163235_TGFA",1112,534,1069,1390
"ENSG00000163239","TDRD10","ENSG00000163239_TDRD10",8,27,11,25
"ENSG00000163249","CCNYL1","ENSG00000163249_CCNYL1",1287,609,776,881
"ENSG00000163251","FZD5","ENSG00000163251_FZD5",437,374,167,272
"ENSG00000163257","DCAF16","ENSG00000163257_DCAF16",1982,704,704,1102
"ENSG00000163281","GNPDA2","ENSG00000163281_GNPDA2",709,452,338,411
"ENSG00000163283","ALPP","ENSG00000163283_ALPP",179,1285,142,694
"ENSG00000163291","PAQR3","ENSG00000163291_PAQR3",723,333,325,509
"ENSG00000163293","NIPAL1","ENSG00000163293_NIPAL1",434,149,158,283
"ENSG00000163297","ANTXR2","ENSG00000163297_ANTXR2",1257,691,1870,1503
"ENSG00000163312","HELQ","ENSG00000163312_HELQ",221,115,85,84
"ENSG00000163319","MRPS18C","ENSG00000163319_MRPS18C",770,409,454,667
"ENSG00000163320","CGGBP1","ENSG00000163320_CGGBP1",1810,1296,971,1268
"ENSG00000163322","ABRAXAS1","ENSG00000163322_ABRAXAS1",267,166,123,151
"ENSG00000163328","GPR155","ENSG00000163328_GPR155",102,171,65,241
"ENSG00000163344","PMVK","ENSG00000163344_PMVK",432,282,204,184
"ENSG00000163346","PBXIP1","ENSG00000163346_PBXIP1",970,1853,648,1605
"ENSG00000163347","CLDN1","ENSG00000163347_CLDN1",44,281,31,142
"ENSG00000163348","PYGO2","ENSG00000163348_PYGO2",1899,1570,1248,1897
"ENSG00000163349","HIPK1","ENSG00000163349_HIPK1",2519,1316,1299,1894
"ENSG00000163359","COL6A3","ENSG00000163359_COL6A3",262,536,467,1123
"ENSG00000163362","INAVA","ENSG00000163362_INAVA",687,766,383,1051
"ENSG00000163364","LINC01116","ENSG00000163364_LINC01116",333,159,181,185
"ENSG00000163374","YY1AP1","ENSG00000163374_YY1AP1",1166,786,723,1150
"ENSG00000163376","KBTBD8","ENSG00000163376_KBTBD8",91,39,58,94
"ENSG00000163378","EOGT","ENSG00000163378_EOGT",572,221,225,251
"ENSG00000163382","NAXE","ENSG00000163382_NAXE",4428,3043,2764,3423
"ENSG00000163389","POGLUT1","ENSG00000163389_POGLUT1",351,412,224,302
"ENSG00000163393","SLC22A15","ENSG00000163393_SLC22A15",507,523,296,547
"ENSG00000163399","ATP1A1","ENSG00000163399_ATP1A1",23181,17737,13418,21526
"ENSG00000163406","SLC15A2","ENSG00000163406_SLC15A2",36,23,17,23
"ENSG00000163412","EIF4E3","ENSG00000163412_EIF4E3",110,132,119,197
"ENSG00000163428","LRRC58","ENSG00000163428_LRRC58",2873,1284,1091,1813
"ENSG00000163430","FSTL1","ENSG00000163430_FSTL1",1561,1441,1283,1755
"ENSG00000163435","ELF3","ENSG00000163435_ELF3",70,244,14,104
"ENSG00000163444","TMEM183A","ENSG00000163444_TMEM183A",2200,1306,1293,1791
"ENSG00000163449","TMEM169","ENSG00000163449_TMEM169",29,34,7,20
"ENSG00000163453","IGFBP7","ENSG00000163453_IGFBP7",3146,3181,1781,2918
"ENSG00000163462","TRIM46","ENSG00000163462_TRIM46",272,188,148,147
"ENSG00000163463","KRTCAP2","ENSG00000163463_KRTCAP2",151,72,62,45
"ENSG00000163466","ARPC2","ENSG00000163466_ARPC2",16270,10003,8895,11103
"ENSG00000163467","TSACC","ENSG00000163467_TSACC",30,9,10,11
"ENSG00000163468","CCT3","ENSG00000163468_CCT3",19119,8819,10400,12245
"ENSG00000163472","TMEM79","ENSG00000163472_TMEM79",903,1267,455,1032
"ENSG00000163479","SSR2","ENSG00000163479_SSR2",5220,2862,3803,4275
"ENSG00000163481","RNF25","ENSG00000163481_RNF25",823,706,732,1058
"ENSG00000163482","STK36","ENSG00000163482_STK36",891,771,579,586
"ENSG00000163485","ADORA1","ENSG00000163485_ADORA1",24,13,11,46
"ENSG00000163499","CRYBA2","ENSG00000163499_CRYBA2",5,25,9,28
"ENSG00000163507","CIP2A","ENSG00000163507_CIP2A",1202,237,423,427
"ENSG00000163510","CWC22","ENSG00000163510_CWC22",1304,664,806,869
"ENSG00000163512","AZI2","ENSG00000163512_AZI2",1036,835,612,903
"ENSG00000163513","TGFBR2","ENSG00000163513_TGFBR2",3682,1399,2225,2454
"ENSG00000163516","ANKZF1","ENSG00000163516_ANKZF1",1504,1320,1014,1453
"ENSG00000163517","HDAC11","ENSG00000163517_HDAC11",669,807,345,633
"ENSG00000163521","GLB1L","ENSG00000163521_GLB1L",101,62,50,35
"ENSG00000163527","STT3B","ENSG00000163527_STT3B",2883,1819,1995,2391
"ENSG00000163528","CHCHD4","ENSG00000163528_CHCHD4",1038,607,597,818
"ENSG00000163531","NFASC","ENSG00000163531_NFASC",43,92,36,79
"ENSG00000163535","SGO2","ENSG00000163535_SGO2",2080,299,567,497
"ENSG00000163536","SERPINI1","ENSG00000163536_SERPINI1",295,199,146,301
"ENSG00000163539","CLASP2","ENSG00000163539_CLASP2",1579,838,770,1366
"ENSG00000163541","SUCLG1","ENSG00000163541_SUCLG1",2382,1602,1433,2005
"ENSG00000163545","NUAK2","ENSG00000163545_NUAK2",507,566,255,465
"ENSG00000163558","PRKCI","ENSG00000163558_PRKCI",2328,1527,1238,2059
"ENSG00000163565","IFI16","ENSG00000163565_IFI16",2751,2087,2086,3151
"ENSG00000163568","AIM2","ENSG00000163568_AIM2",171,211,84,311
"ENSG00000163577","EIF5A2","ENSG00000163577_EIF5A2",440,120,278,274
"ENSG00000163584","RPL22L1","ENSG00000163584_RPL22L1",1252,332,690,524
"ENSG00000163590","PPM1L","ENSG00000163590_PPM1L",102,74,24,84
"ENSG00000163596","ICA1L","ENSG00000163596_ICA1L",106,134,76,98
"ENSG00000163597","SNHG16","ENSG00000163597_SNHG16",2913,1266,1423,1304
"ENSG00000163602","RYBP","ENSG00000163602_RYBP",1173,866,595,1156
"ENSG00000163605","PPP4R2","ENSG00000163605_PPP4R2",2137,1021,988,1318
"ENSG00000163607","GTPBP8","ENSG00000163607_GTPBP8",525,295,226,349
"ENSG00000163608","NEPRO","ENSG00000163608_NEPRO",1169,820,663,930
"ENSG00000163611","SPICE1","ENSG00000163611_SPICE1",44,22,22,24
"ENSG00000163617","CCDC191","ENSG00000163617_CCDC191",46,56,26,26
"ENSG00000163623","NKX6-1","ENSG00000163623_NKX6-1",110,109,100,117
"ENSG00000163624","CDS1","ENSG00000163624_CDS1",1394,917,659,1118
"ENSG00000163625","WDFY3","ENSG00000163625_WDFY3",1206,889,744,1254
"ENSG00000163626","COX18","ENSG00000163626_COX18",510,346,341,409
"ENSG00000163629","PTPN13","ENSG00000163629_PTPN13",1975,1456,1190,2003
"ENSG00000163634","THOC7","ENSG00000163634_THOC7",1545,1022,940,1048
"ENSG00000163636","PSMD6","ENSG00000163636_PSMD6",3268,2252,2175,2488
"ENSG00000163637","PRICKLE2","ENSG00000163637_PRICKLE2",80,95,61,94
"ENSG00000163644","PPM1K","ENSG00000163644_PPM1K",254,189,148,326
"ENSG00000163655","GMPS","ENSG00000163655_GMPS",4570,2117,2646,2963
"ENSG00000163659","TIPARP","ENSG00000163659_TIPARP",1508,1437,1384,1929
"ENSG00000163660","CCNL1","ENSG00000163660_CCNL1",2297,1282,1449,1573
"ENSG00000163681","SLMAP","ENSG00000163681_SLMAP",2879,1855,1574,2397
"ENSG00000163682","RPL9","ENSG00000163682_RPL9",17481,11855,11504,13760
"ENSG00000163683","SMIM14","ENSG00000163683_SMIM14",650,595,348,639
"ENSG00000163684","RPP14","ENSG00000163684_RPP14",368,274,221,362
"ENSG00000163686","ABHD6","ENSG00000163686_ABHD6",303,404,175,342
"ENSG00000163689","C3orf67","ENSG00000163689_C3orf67",110,81,39,105
"ENSG00000163694","RBM47","ENSG00000163694_RBM47",868,441,403,450
"ENSG00000163697","APBB2","ENSG00000163697_APBB2",1788,1735,895,1454
"ENSG00000163701","IL17RE","ENSG00000163701_IL17RE",1126,1060,726,980
"ENSG00000163702","IL17RC","ENSG00000163702_IL17RC",355,434,329,366
"ENSG00000163703","CRELD1","ENSG00000163703_CRELD1",365,1308,649,1454
"ENSG00000163704","PRRT3","ENSG00000163704_PRRT3",112,134,51,55
"ENSG00000163710","PCOLCE2","ENSG00000163710_PCOLCE2",40,42,27,59
"ENSG00000163714","U2SURP","ENSG00000163714_U2SURP",6227,2431,2800,3025
"ENSG00000163719","MTMR14","ENSG00000163719_MTMR14",1042,948,760,1125
"ENSG00000163728","TTC14","ENSG00000163728_TTC14",989,496,460,547
"ENSG00000163738","MTHFD2L","ENSG00000163738_MTHFD2L",468,180,204,234
"ENSG00000163739","CXCL1","ENSG00000163739_CXCL1",31,54,168,83
"ENSG00000163743","RCHY1","ENSG00000163743_RCHY1",543,280,275,356
"ENSG00000163754","GYG1","ENSG00000163754_GYG1",890,593,619,810
"ENSG00000163755","HPS3","ENSG00000163755_HPS3",988,945,544,1106
"ENSG00000163781","TOPBP1","ENSG00000163781_TOPBP1",3208,1026,1393,1579
"ENSG00000163785","RYK","ENSG00000163785_RYK",2087,1360,1163,1733
"ENSG00000163788","SNRK","ENSG00000163788_SNRK",615,338,383,447
"ENSG00000163795","ZNF513","ENSG00000163795_ZNF513",358,483,292,422
"ENSG00000163798","SLC4A1AP","ENSG00000163798_SLC4A1AP",1375,917,823,1131
"ENSG00000163803","PLB1","ENSG00000163803_PLB1",52,40,15,24
"ENSG00000163807","KIAA1143","ENSG00000163807_KIAA1143",1327,679,560,696
"ENSG00000163808","KIF15","ENSG00000163808_KIF15",1881,305,594,530
"ENSG00000163811","WDR43","ENSG00000163811_WDR43",3494,1219,1844,1857
"ENSG00000163812","ZDHHC3","ENSG00000163812_ZDHHC3",2931,2351,1475,2378
"ENSG00000163814","CDCP1","ENSG00000163814_CDCP1",3333,2668,3121,4566
"ENSG00000163818","LZTFL1","ENSG00000163818_LZTFL1",500,396,347,467
"ENSG00000163820","FYCO1","ENSG00000163820_FYCO1",1220,1012,650,1256
"ENSG00000163823","CCR1","ENSG00000163823_CCR1",10,21,4,15
"ENSG00000163825","RTP3","ENSG00000163825_RTP3",324,163,248,193
"ENSG00000163832","ELP6","ENSG00000163832_ELP6",1380,722,742,725
"ENSG00000163840","DTX3L","ENSG00000163840_DTX3L",639,740,424,954
"ENSG00000163848","ZNF148","ENSG00000163848_ZNF148",1118,691,596,960
"ENSG00000163864","NMNAT3","ENSG00000163864_NMNAT3",46,56,32,47
"ENSG00000163866","SMIM12","ENSG00000163866_SMIM12",1938,1347,1114,1700
"ENSG00000163867","ZMYM6","ENSG00000163867_ZMYM6",298,224,160,161
"ENSG00000163870","TPRA1","ENSG00000163870_TPRA1",1378,1333,1023,1476
"ENSG00000163872","YEATS2","ENSG00000163872_YEATS2",2221,1339,1134,1825
"ENSG00000163874","ZC3H12A","ENSG00000163874_ZC3H12A",652,1344,725,1216
"ENSG00000163875","MEAF6","ENSG00000163875_MEAF6",1684,977,905,1135
"ENSG00000163877","SNIP1","ENSG00000163877_SNIP1",581,368,345,534
"ENSG00000163882","POLR2H","ENSG00000163882_POLR2H",3329,1421,1685,1610
"ENSG00000163888","CAMK2N2","ENSG00000163888_CAMK2N2",138,237,74,212
"ENSG00000163898","LIPH","ENSG00000163898_LIPH",124,183,96,287
"ENSG00000163900","TMEM41A","ENSG00000163900_TMEM41A",1513,720,803,1041
"ENSG00000163902","RPN1","ENSG00000163902_RPN1",10555,8313,8962,12088
"ENSG00000163904","SENP2","ENSG00000163904_SENP2",1729,1101,963,1552
"ENSG00000163909","HEYL","ENSG00000163909_HEYL",8,44,15,63
"ENSG00000163913","IFT122","ENSG00000163913_IFT122",796,356,377,360
"ENSG00000163918","RFC4","ENSG00000163918_RFC4",2148,933,1283,1410
"ENSG00000163923","RPL39L","ENSG00000163923_RPL39L",935,486,498,783
"ENSG00000163930","BAP1","ENSG00000163930_BAP1",4019,2765,2330,3152
"ENSG00000163931","TKT","ENSG00000163931_TKT",22529,25016,15670,21000
"ENSG00000163932","PRKCD","ENSG00000163932_PRKCD",813,754,460,681
"ENSG00000163933","RFT1","ENSG00000163933_RFT1",913,455,593,487
"ENSG00000163935","SFMBT1","ENSG00000163935_SFMBT1",360,240,161,265
"ENSG00000163938","GNL3","ENSG00000163938_GNL3",6594,2499,3920,4612
"ENSG00000163939","PBRM1","ENSG00000163939_PBRM1",2477,1246,1077,1468
"ENSG00000163945","UVSSA","ENSG00000163945_UVSSA",594,450,344,209
"ENSG00000163946","TASOR","ENSG00000163946_TASOR",2498,1702,1244,1779
"ENSG00000163947","ARHGEF3","ENSG00000163947_ARHGEF3",799,827,607,934
"ENSG00000163950","SLBP","ENSG00000163950_SLBP",3280,1555,1608,1999
"ENSG00000163956","LRPAP1","ENSG00000163956_LRPAP1",3180,2971,1919,2078
"ENSG00000163960","UBXN7","ENSG00000163960_UBXN7",2272,1611,1224,2414
"ENSG00000163961","RNF168","ENSG00000163961_RNF168",739,502,383,706
"ENSG00000163964","PIGX","ENSG00000163964_PIGX",712,447,410,591
"ENSG00000163975","MELTF","ENSG00000163975_MELTF",38,53,25,48
"ENSG00000163993","S100P","ENSG00000163993_S100P",0,24,8,68
"ENSG00000163995","ABLIM2","ENSG00000163995_ABLIM2",22,65,36,76
"ENSG00000164002","EXO5","ENSG00000164002_EXO5",219,163,125,190
